Date,Revenue,Expenses,Profit,Margin_Pct,Unit_Price,Units_Sold,Customer_Visits,Support_Tickets,Inventory_Level,New_Signups,Region,Category,Sales_Channel,Status,Priority,CSAT_Score,NPS_Score,Conversion_Rate,Churn_Risk,Server_Uptime_Pct,Latency_ms,Error_Count,Fulfillment_Days,Transaction_ID,Customer_ID,Is_Promotional,Discount_Applied,Tax_Amount,Shipping_Cost
2032-07-18,72952.93,39830.85,33122.08,45.4,253.65,37,2884,17,229,49,Europe,Beauty,Direct Sales,Completed,Medium,3.2,-70,0.3339,0.188,99.816,118.3,1,9,7776126,CUST-10135,False,0.0,5836.23,47.27
2032-07-19,59973.91,33688.62,26285.29,43.83,29.82,25,903,13,1482,33,Asia-Pacific,Apparel,Online,Refunded,Low,1.7,-99,0.1094,0.769,99.069,94.8,0,8,8236604,CUST-96918,False,0.0,4797.91,45.35
2032-07-20,36131.54,32005.03,4126.51,11.42,447.47,286,4461,12,1135,66,Europe,Home & Kitchen,Direct Sales,Completed,Low,4.8,-15,0.1253,0.482,99.316,99.8,2,3,8468627,CUST-29663,True,0.26,2890.52,34.72
2032-07-21,26036.01,36468.57,-10432.56,-40.07,499.17,342,3823,20,322,19,North America,Books,Online,Completed,Medium,3.8,64,0.1492,0.884,99.746,92.9,1,6,9535524,CUST-39889,False,0.0,2082.88,24.96
2032-07-22,45094.74,27885.15,17209.59,38.16,98.93,492,3001,9,856,23,Latin America,Apparel,Wholesale,Completed,Medium,2.5,-57,0.0625,0.939,98.463,107.7,1,5,4164501,CUST-81189,False,0.0,3607.58,27.97
2032-07-23,46798.15,23806.37,22991.78,49.13,68.99,819,275,10,1826,147,Middle East,Electronics,Online,Completed,High,2.3,97,0.1756,0.383,99.65,116.1,3,6,7395714,CUST-72250,True,0.27,3743.85,16.97
2032-07-24,57442.99,25179.01,32263.98,56.17,80.35,575,1544,14,812,39,North America,Home & Kitchen,Direct Sales,Shipped,Critical,2.0,26,0.1668,0.159,98.524,144.1,3,3,7126411,CUST-79296,False,0.0,4595.44,14.21
2032-07-25,41970.25,30014.26,11955.99,28.49,333.9,297,4103,12,1083,145,Asia-Pacific,Apparel,Online,Completed,High,4.1,-38,0.1171,0.505,99.162,95.6,2,12,6439195,CUST-46166,False,0.0,3357.62,17.1
2032-07-26,57672.49,21526.31,36146.18,62.67,334.11,123,3632,14,748,148,Asia-Pacific,Apparel,Direct Sales,Shipped,Medium,2.7,21,0.1627,0.27,99.869,83.0,0,3,8031560,CUST-72873,True,0.15,4613.8,45.6
2032-07-27,79027.31,25997.91,53029.4,67.1,425.48,47,4449,21,970,71,Europe,Sports,Wholesale,Pending,Medium,2.3,-26,0.0676,0.427,99.023,101.2,3,5,9421212,CUST-66673,False,0.0,6322.18,16.58
2032-07-28,62232.52,25871.07,36361.45,58.43,378.39,463,1643,12,671,99,Latin America,Apparel,Retail Store,Completed,Low,4.6,-48,0.1353,0.377,98.187,206.2,0,4,9619576,CUST-33093,False,0.0,4978.6,26.12
2032-07-29,49278.67,46996.45,2282.22,4.63,230.35,891,2254,19,589,59,Latin America,Books,Wholesale,Shipped,Low,1.6,-25,0.1772,0.45,99.792,125.5,2,3,9323664,CUST-89866,False,0.0,3942.29,37.25
2032-07-30,47252.74,7809.48,39443.26,83.47,310.3,751,2205,12,1035,39,North America,Beauty,Direct Sales,Refunded,Low,2.1,30,0.347,0.499,99.17,134.0,2,13,2595986,CUST-17051,True,0.19,3780.22,38.39
2032-07-31,44649.9,28563.04,16086.86,36.03,347.26,175,3513,12,509,20,North America,Beauty,Online,Refunded,Low,2.4,-7,0.2399,0.627,98.142,111.1,2,2,4567425,CUST-22968,False,0.0,3571.99,18.97
2032-08-01,67709.61,43805.55,23904.06,35.3,261.24,703,3461,12,1134,133,North America,Sports,Direct Sales,Shipped,Low,2.0,-82,0.1349,0.004,98.021,180.7,2,10,3867167,CUST-93426,False,0.0,5416.77,16.65
2032-08-02,40590.3,30974.76,9615.54,23.69,243.07,965,4279,19,1131,18,Middle East,Apparel,Direct Sales,Completed,High,3.3,-56,0.0469,0.256,98.523,150.1,0,1,1350261,CUST-83473,False,0.0,3247.22,21.66
2032-08-03,50678.34,36027.34,14651.0,28.91,326.1,214,1240,13,349,66,Middle East,Apparel,Retail Store,Completed,Medium,3.4,88,0.1229,0.17,98.241,83.6,3,8,1959720,CUST-40516,False,0.0,4054.27,9.54
2032-08-04,50767.97,30798.61,19969.36,39.33,283.16,887,4907,17,546,139,Asia-Pacific,Beauty,Online,Completed,High,1.2,-46,0.2677,0.71,99.257,125.5,2,3,3120065,CUST-38086,False,0.0,4061.44,29.55
2032-08-05,42473.24,24661.33,17811.91,41.94,325.53,254,1861,13,1412,103,Asia-Pacific,Books,Direct Sales,Completed,High,1.6,98,0.1815,0.832,99.193,106.5,2,4,9607983,CUST-48930,False,0.0,3397.86,37.91
2032-08-06,29413.02,12064.67,17348.35,58.98,310.3,880,2040,14,1325,33,Asia-Pacific,Home & Kitchen,Wholesale,Completed,Critical,1.8,-72,0.2822,0.726,99.682,134.4,1,1,8640927,CUST-21756,False,0.0,2353.04,15.58
2032-08-07,54844.62,31643.65,23200.97,42.3,362.41,342,1906,10,1480,97,Latin America,Beauty,Wholesale,Completed,High,1.3,-53,0.2445,0.975,99.027,154.9,1,6,5219184,CUST-22697,False,0.0,4387.57,9.05
2032-08-08,49084.94,23795.15,25289.79,51.52,324.97,952,3273,14,1329,10,Asia-Pacific,Apparel,Direct Sales,Completed,Medium,1.5,-29,0.0594,0.077,98.506,77.2,0,11,2906777,CUST-15004,False,0.0,3926.8,42.99
2032-08-09,57503.61,23597.32,33906.29,58.96,264.67,405,756,9,1454,93,Europe,Books,Direct Sales,Completed,Medium,2.0,-38,0.0715,0.465,98.101,132.6,3,6,2493485,CUST-65638,False,0.0,4600.29,44.73
2032-08-10,41996.0,26008.1,15987.9,38.07,344.08,830,2603,14,1218,6,North America,Books,Direct Sales,Completed,Medium,2.4,48,0.0691,0.899,98.021,91.7,5,4,2206923,CUST-74664,False,0.0,3359.68,43.73
2032-08-11,68312.32,43958.89,24353.43,35.65,230.25,516,758,17,640,100,Latin America,Sports,Direct Sales,Completed,High,4.2,-44,0.2008,0.319,99.852,169.6,3,2,8543001,CUST-88265,True,0.06,5464.99,24.08
2032-08-12,36848.39,49238.7,-12390.31,-33.63,128.42,938,2938,23,390,40,Middle East,Apparel,Wholesale,Pending,High,1.9,-88,0.1054,0.802,98.289,153.8,4,8,4964707,CUST-53514,False,0.0,2947.87,11.39
2032-08-13,75680.6,31737.66,43942.94,58.06,10.69,933,4336,15,1879,100,North America,Electronics,Retail Store,Completed,Critical,3.7,54,0.3239,0.562,98.998,50.4,0,1,5434777,CUST-44990,False,0.0,6054.45,36.01
2032-08-14,23785.45,26281.86,-2496.41,-10.5,284.38,130,2553,13,1871,41,Asia-Pacific,Books,Direct Sales,Pending,Medium,1.2,95,0.1934,0.979,99.59,80.6,1,4,9702294,CUST-88742,False,0.0,1902.84,9.54
2032-08-15,56521.55,20582.19,35939.36,63.59,299.42,268,1154,16,452,106,Middle East,Beauty,Online,Shipped,Medium,3.6,-13,0.1332,0.371,99.857,73.0,0,11,8704460,CUST-94354,False,0.0,4521.72,36.13
2032-08-16,57131.46,33748.32,23383.14,40.93,486.3,731,3141,14,337,73,Middle East,Electronics,Retail Store,Completed,Critical,4.2,91,0.1831,0.417,98.403,117.8,1,9,7748793,CUST-53954,False,0.0,4570.52,14.79
2032-08-17,38066.64,44263.24,-6196.6,-16.28,187.12,419,4103,8,1038,74,Middle East,Sports,Wholesale,Refunded,Critical,3.4,4,0.0544,0.164,98.464,130.6,1,4,7478500,CUST-85341,False,0.0,3045.33,9.86
2032-08-18,56365.91,28021.28,28344.63,50.29,203.13,319,2438,16,263,111,North America,Home & Kitchen,Direct Sales,Pending,Medium,1.8,-92,0.0529,0.16,98.359,147.7,1,3,1808999,CUST-99038,False,0.0,4509.27,5.08
2032-08-19,69192.78,10968.03,58224.75,84.15,108.88,817,210,14,581,19,Latin America,Beauty,Direct Sales,Completed,Medium,2.3,-27,0.3764,0.861,98.318,111.4,2,4,9288475,CUST-71730,False,0.0,5535.42,27.92
2032-08-20,16747.72,35360.4,-18612.68,-111.14,44.56,715,1818,9,919,102,North America,Sports,Direct Sales,Completed,High,4.2,-26,0.0861,0.407,98.91,110.1,2,1,6847349,CUST-89949,False,0.0,1339.82,43.88
2032-08-21,57541.17,37883.2,19657.97,34.16,388.67,77,4391,21,791,51,Europe,Sports,Direct Sales,Shipped,Medium,2.7,-4,0.1698,0.62,99.272,130.0,0,11,2083240,CUST-40352,False,0.0,4603.29,38.66
2032-08-22,12600.94,17313.23,-4712.29,-37.4,132.34,123,225,19,1649,112,Asia-Pacific,Sports,Online,Completed,High,2.0,34,0.5122,0.752,99.413,230.3,0,13,1366829,CUST-76809,False,0.0,1008.08,16.76
2032-08-23,35515.03,31411.87,4103.16,11.55,308.36,229,361,15,1621,112,Latin America,Apparel,Direct Sales,Completed,Low,4.7,38,0.1991,0.438,98.654,67.0,3,9,7724308,CUST-16661,True,0.23,2841.2,11.68
2032-08-24,74437.5,33609.81,40827.69,54.85,347.01,229,3034,17,260,73,Latin America,Electronics,Wholesale,Cancelled,Medium,3.5,8,0.0957,0.954,99.248,54.2,4,12,7869104,CUST-68937,True,0.2,5955.0,48.14
2032-08-25,41273.27,29415.14,11858.13,28.73,240.91,482,2302,14,220,56,Asia-Pacific,Sports,Online,Shipped,Medium,4.2,-73,0.1966,0.938,98.005,101.2,0,13,9647801,CUST-95843,True,0.18,3301.86,42.23
2032-08-26,32391.8,23673.83,8717.97,26.91,439.41,739,1704,15,587,6,Europe,Sports,Retail Store,Pending,Medium,1.1,1,0.2327,0.68,99.777,94.8,1,11,2768190,CUST-73151,True,0.24,2591.34,33.06
2032-08-27,47030.93,38127.5,8903.43,18.93,227.46,758,4303,16,1336,49,Middle East,Sports,Retail Store,Shipped,Low,2.4,-7,0.1082,0.995,99.74,94.2,0,10,6999771,CUST-41625,True,0.29,3762.47,20.76
2032-08-28,81018.6,26772.96,54245.64,66.95,149.61,952,2182,10,851,115,Asia-Pacific,Beauty,Retail Store,Shipped,Low,2.8,18,0.3717,0.003,99.088,119.6,3,8,3547831,CUST-77853,False,0.0,6481.49,40.45
2032-08-29,22524.77,18118.51,4406.26,19.56,449.05,395,4042,18,725,96,Middle East,Sports,Direct Sales,Completed,High,3.3,-29,0.1176,0.009,98.487,79.0,2,8,4986576,CUST-22186,True,0.16,1801.98,21.91
2032-08-30,34230.35,13604.2,20626.15,60.26,432.17,307,754,11,439,126,Asia-Pacific,Books,Retail Store,Completed,Low,1.8,-74,0.0568,0.068,99.944,99.2,2,4,3852819,CUST-68307,False,0.0,2738.43,36.46
2032-08-31,72461.48,40086.8,32374.68,44.68,90.38,939,2563,16,470,69,North America,Apparel,Online,Shipped,Low,3.0,49,0.1365,0.944,99.621,109.7,1,4,3986003,CUST-59362,False,0.0,5796.92,29.5
2032-09-01,77865.54,34933.31,42932.23,55.14,22.72,615,384,22,111,120,Europe,Electronics,Online,Completed,High,3.7,69,0.0362,0.605,98.034,110.5,2,1,1462195,CUST-35139,True,0.21,6229.24,29.78
2032-09-02,48448.53,30703.79,17744.74,36.63,54.09,262,2665,17,135,131,Europe,Books,Retail Store,Completed,Medium,2.4,59,0.2605,0.928,98.939,115.1,1,8,8536668,CUST-21969,True,0.22,3875.88,28.92
2032-09-03,31414.21,26477.8,4936.41,15.71,150.41,414,3901,14,1062,71,Asia-Pacific,Sports,Retail Store,Completed,High,3.8,41,0.2417,0.127,98.204,114.8,1,10,1286703,CUST-39752,False,0.0,2513.14,48.85
2032-09-04,81437.65,25768.01,55669.64,68.36,486.41,501,126,11,1658,98,Europe,Apparel,Online,Completed,Medium,2.6,53,0.0353,0.032,98.264,91.7,3,9,8609877,CUST-61354,False,0.0,6515.01,45.5
2032-09-05,73916.64,21394.11,52522.53,71.06,283.67,366,2374,10,540,133,Middle East,Apparel,Wholesale,Completed,High,2.9,82,0.2109,0.543,98.003,111.1,2,8,8254419,CUST-99134,False,0.0,5913.33,25.01
2032-09-06,60184.2,26548.35,33635.85,55.89,192.9,437,3967,15,945,63,Europe,Electronics,Retail Store,Shipped,Medium,1.5,-30,0.1654,0.175,99.375,119.8,0,7,9372348,CUST-93671,False,0.0,4814.74,47.42
2032-09-07,37813.96,13039.3,24774.66,65.52,445.47,224,4072,11,109,119,Europe,Electronics,Online,Shipped,High,3.6,82,0.0811,0.86,98.505,153.6,3,13,6070959,CUST-55481,False,0.0,3025.12,34.43
2032-09-08,49264.56,24111.49,25153.07,51.06,232.04,389,1691,11,526,120,Europe,Electronics,Retail Store,Completed,Low,1.9,72,0.3264,0.42,98.61,68.2,4,10,4932769,CUST-83534,False,0.0,3941.16,42.87
2032-09-09,47594.6,27512.5,20082.1,42.19,164.47,779,3481,9,369,51,Latin America,Beauty,Online,Pending,Low,4.3,-71,0.0558,0.77,98.094,120.9,2,2,4820370,CUST-15945,True,0.19,3807.57,41.65
2032-09-10,54962.77,34879.04,20083.73,36.54,471.2,868,1228,15,739,113,Asia-Pacific,Apparel,Direct Sales,Pending,Critical,3.2,-35,0.0532,0.516,98.016,125.8,4,9,2323518,CUST-25297,False,0.0,4397.02,48.25
2032-09-11,71765.02,29680.59,42084.43,58.64,426.26,761,4213,24,101,22,North America,Sports,Retail Store,Completed,Medium,3.2,-2,0.0952,0.529,99.585,126.5,2,10,2421909,CUST-63549,False,0.0,5741.2,13.96
2032-09-12,63191.26,36359.38,26831.88,42.46,423.4,836,2236,11,706,117,North America,Home & Kitchen,Retail Store,Completed,High,4.6,53,0.1143,0.682,99.323,128.1,1,12,2213303,CUST-31230,False,0.0,5055.3,36.65
2032-09-13,33839.36,40793.08,-6953.72,-20.55,261.02,223,256,12,877,37,Latin America,Books,Wholesale,Completed,Low,1.7,-12,0.1139,0.335,98.765,74.0,2,3,4589201,CUST-87973,False,0.0,2707.15,47.49
2032-09-14,70647.45,38465.36,32182.09,45.55,396.82,107,1389,12,1150,147,Latin America,Electronics,Wholesale,Pending,Medium,3.1,28,0.3123,0.949,98.14,125.6,0,6,2055172,CUST-86372,False,0.0,5651.8,7.85
2032-09-15,54696.98,33764.08,20932.9,38.27,97.88,537,2281,17,168,28,North America,Apparel,Wholesale,Completed,Low,2.5,51,0.2693,0.4,99.552,123.7,4,1,7202880,CUST-80453,True,0.28,4375.76,46.55
2032-09-16,60305.99,30094.9,30211.09,50.1,290.88,925,2611,17,770,40,Middle East,Sports,Wholesale,Completed,Low,4.9,-46,0.1714,0.398,99.853,139.2,1,13,2322840,CUST-72285,False,0.0,4824.48,47.0
2032-09-17,71998.11,22153.7,49844.41,69.23,492.08,675,1871,9,1255,64,North America,Books,Retail Store,Completed,Medium,4.2,1,0.1734,0.707,99.055,114.2,0,6,7399206,CUST-75875,False,0.0,5759.85,27.84
2032-09-18,33326.3,35919.55,-2593.25,-7.78,152.57,537,1255,11,555,94,North America,Home & Kitchen,Retail Store,Cancelled,Critical,4.0,-36,0.0731,0.636,98.278,101.1,1,9,2199398,CUST-52593,False,0.0,2666.1,36.12
2032-09-19,49462.62,43437.98,6024.64,12.18,399.23,719,2888,15,1723,55,Asia-Pacific,Books,Wholesale,Shipped,Low,1.8,-76,0.0333,0.996,99.305,155.0,2,1,8434413,CUST-81930,False,0.0,3957.01,5.66
2032-09-20,42028.18,32736.85,9291.33,22.11,250.33,629,3076,18,686,148,North America,Home & Kitchen,Wholesale,Completed,Low,1.9,-3,0.4445,0.85,98.143,77.4,2,13,6548945,CUST-50403,False,0.0,3362.25,6.0
2032-09-21,26482.11,45338.07,-18855.96,-71.2,29.5,544,3599,7,202,108,North America,Sports,Retail Store,Cancelled,Low,1.1,-59,0.0717,0.285,98.331,71.9,4,5,1420481,CUST-21296,False,0.0,2118.57,5.78
2032-09-22,55200.65,17795.43,37405.22,67.76,383.88,563,3013,16,1091,20,Europe,Electronics,Direct Sales,Completed,High,3.6,-57,0.2034,0.102,98.941,76.6,0,5,5548168,CUST-56189,True,0.15,4416.05,25.29
2032-09-23,87673.35,20766.69,66906.66,76.31,92.6,558,303,15,1137,137,Latin America,Beauty,Online,Pending,Medium,2.5,-32,0.1226,0.107,98.498,132.1,2,11,1040373,CUST-94137,False,0.0,7013.87,10.16
2032-09-24,22398.83,36841.61,-14442.78,-64.48,319.42,337,1922,13,546,138,North America,Home & Kitchen,Wholesale,Completed,Low,2.2,4,0.069,0.362,99.86,94.7,4,5,8826378,CUST-74933,False,0.0,1791.91,40.5
2032-09-25,49515.79,32114.32,17401.47,35.14,51.98,911,1459,23,1821,34,North America,Electronics,Online,Completed,High,3.5,39,0.0851,0.477,99.618,116.1,2,13,1363770,CUST-25975,True,0.23,3961.26,15.55
2032-09-26,59608.14,40510.26,19097.88,32.04,473.97,174,2644,7,128,55,Middle East,Books,Direct Sales,Shipped,Low,4.3,-93,0.0634,0.637,98.554,168.5,3,7,3954266,CUST-69574,True,0.14,4768.65,12.17
2032-09-27,51846.17,29876.23,21969.94,42.38,152.94,125,541,20,108,76,North America,Sports,Direct Sales,Shipped,Low,1.5,5,0.2502,0.858,99.928,78.8,0,2,4427818,CUST-81679,False,0.0,4147.69,20.49
2032-09-28,48303.08,23056.2,25246.88,52.27,120.97,159,1415,18,1484,132,Asia-Pacific,Books,Direct Sales,Completed,Low,4.7,-38,0.2294,0.99,98.757,60.4,1,1,6254677,CUST-12116,False,0.0,3864.25,15.03
2032-09-29,30511.75,28291.25,2220.5,7.28,73.28,527,4137,19,812,111,Middle East,Books,Retail Store,Completed,Low,1.1,47,0.4066,0.409,99.137,149.0,1,5,6581096,CUST-36208,False,0.0,2440.94,37.63
2032-09-30,53491.8,17738.53,35753.27,66.84,473.54,41,1248,11,875,131,North America,Sports,Online,Completed,Low,1.4,67,0.1984,0.546,99.128,90.8,3,5,7745453,CUST-90953,False,0.0,4279.34,21.17
2032-10-01,38648.54,20971.27,17677.27,45.74,358.83,666,1298,16,1134,133,Asia-Pacific,Sports,Direct Sales,Shipped,Low,4.4,-28,0.1058,0.601,99.299,79.0,1,8,1078597,CUST-10432,False,0.0,3091.88,40.0
2032-10-02,17151.17,37779.55,-20628.38,-120.27,373.41,815,3016,16,1540,98,Latin America,Beauty,Wholesale,Completed,Medium,3.0,23,0.4765,0.559,98.487,116.2,2,3,6042075,CUST-27201,True,0.27,1372.09,41.72
2032-10-03,67918.88,36982.3,30936.58,45.55,254.71,922,3985,16,1703,62,North America,Apparel,Direct Sales,Pending,Low,4.8,-96,0.0803,0.09,99.844,113.3,1,5,3212353,CUST-54845,False,0.0,5433.51,31.52
2032-10-04,64375.79,32904.03,31471.76,48.89,242.62,302,4275,11,1152,17,Latin America,Home & Kitchen,Wholesale,Shipped,Low,2.8,28,0.1248,0.115,98.531,89.6,1,11,8127502,CUST-40810,False,0.0,5150.06,33.05
2032-10-05,50774.91,16231.38,34543.53,68.03,63.91,928,2959,19,1822,31,North America,Sports,Wholesale,Completed,Low,4.7,-90,0.2253,0.889,99.33,139.7,0,5,5288218,CUST-34325,False,0.0,4061.99,17.82
2032-10-06,53436.12,27132.77,26303.35,49.22,284.32,698,3062,16,1912,125,Middle East,Apparel,Direct Sales,Shipped,Low,2.0,31,0.0921,0.676,99.532,92.7,3,4,5388791,CUST-70483,True,0.24,4274.89,34.03
2032-10-07,66114.77,20200.0,45914.77,69.45,130.99,966,1467,14,1756,144,Middle East,Books,Wholesale,Completed,Low,3.5,65,0.2575,0.679,99.763,91.1,2,4,3512958,CUST-43767,True,0.11,5289.18,27.84
2032-10-08,53365.09,39412.27,13952.82,26.15,488.8,186,4765,16,1561,22,Asia-Pacific,Beauty,Wholesale,Pending,Low,5.0,-84,0.1198,0.815,98.914,54.7,2,2,2767541,CUST-68568,False,0.0,4269.21,36.54
2032-10-09,63560.26,25330.22,38230.04,60.15,400.32,70,3009,11,293,123,Europe,Electronics,Retail Store,Shipped,Critical,2.5,-33,0.0353,0.084,99.423,34.1,2,2,9189485,CUST-43342,False,0.0,5084.82,35.1
2032-10-10,45537.77,21314.02,24223.75,53.19,212.37,598,2316,12,257,19,Asia-Pacific,Beauty,Online,Completed,Medium,1.0,59,0.1267,0.415,98.171,128.3,2,11,7723514,CUST-47337,False,0.0,3643.02,36.23
2032-10-11,69679.76,30238.37,39441.39,56.6,84.16,425,3505,16,905,148,North America,Sports,Retail Store,Completed,High,1.3,-96,0.3669,0.247,99.556,73.8,1,4,1980286,CUST-34124,False,0.0,5574.38,43.41
2032-10-12,54811.79,24878.76,29933.03,54.61,394.81,392,3159,16,1160,101,Latin America,Apparel,Retail Store,Cancelled,High,4.4,49,0.0352,0.661,99.511,114.7,1,7,2346903,CUST-34215,False,0.0,4384.94,31.58
2032-10-13,52910.78,41869.95,11040.83,20.87,69.81,607,2383,17,1724,78,Latin America,Books,Retail Store,Completed,Medium,3.0,-19,0.0999,0.215,98.821,187.5,2,3,5210612,CUST-86337,False,0.0,4232.86,40.07
2032-10-14,30949.08,24121.51,6827.57,22.06,102.77,712,4594,17,649,51,North America,Home & Kitchen,Online,Completed,Medium,3.1,-34,0.0714,0.692,98.627,136.3,2,12,9403548,CUST-93894,False,0.0,2475.93,19.71
2032-10-15,54304.34,18806.17,35498.17,65.37,113.65,16,920,19,694,23,Europe,Beauty,Online,Completed,Medium,4.2,-90,0.2632,0.388,98.76,121.0,1,6,3358282,CUST-75058,False,0.0,4344.35,40.68
2032-10-16,37520.68,12776.69,24743.99,65.95,282.88,927,3160,13,88,95,Europe,Apparel,Direct Sales,Completed,Medium,4.2,52,0.2289,0.439,98.181,134.8,1,5,9971911,CUST-75155,False,0.0,3001.65,19.17
2032-10-17,40425.76,29753.71,10672.05,26.4,395.66,94,2624,15,1249,35,Europe,Apparel,Retail Store,Completed,High,2.9,-59,0.0632,0.818,99.276,195.5,2,2,9517311,CUST-42997,False,0.0,3234.06,21.35
2032-10-18,37769.37,25504.56,12264.81,32.47,164.01,783,2732,17,527,20,North America,Electronics,Online,Completed,Low,4.4,-66,0.178,0.348,99.826,54.0,0,13,9474227,CUST-79809,False,0.0,3021.55,44.36
2032-10-19,34006.48,18568.76,15437.72,45.4,51.49,966,2762,9,1665,82,Middle East,Home & Kitchen,Direct Sales,Completed,Low,2.9,-22,0.1096,0.257,99.331,115.2,2,6,8127730,CUST-93545,False,0.0,2720.52,16.3
2032-10-20,81871.57,39513.81,42357.76,51.74,237.62,407,2925,12,69,27,Middle East,Apparel,Retail Store,Pending,Low,3.7,-42,0.1142,0.85,99.161,171.6,1,7,2699359,CUST-15561,True,0.05,6549.73,38.22
2032-10-21,69970.09,35337.96,34632.13,49.5,376.57,921,4553,16,270,45,North America,Home & Kitchen,Retail Store,Completed,High,1.1,16,0.1433,0.685,99.981,130.8,1,3,8684341,CUST-47632,False,0.0,5597.61,15.51
2032-10-22,78805.51,29774.26,49031.25,62.22,118.62,780,3229,15,1922,16,Middle East,Books,Wholesale,Completed,Medium,1.6,-53,0.1066,0.404,99.084,162.2,2,8,8006614,CUST-25507,True,0.21,6304.44,15.88
2032-10-23,31656.57,40914.61,-9258.04,-29.25,117.76,402,4114,12,324,79,Europe,Sports,Online,Completed,High,4.4,-98,0.3005,0.499,98.692,98.1,3,4,5687959,CUST-78338,False,0.0,2532.53,32.16
2032-10-24,51068.81,35300.29,15768.52,30.88,474.14,56,4716,14,1773,89,Middle East,Beauty,Wholesale,Completed,Medium,2.3,-77,0.0812,0.348,99.409,76.2,3,3,8825245,CUST-45146,True,0.27,4085.5,6.58
2032-10-25,30597.39,23417.15,7180.24,23.47,477.54,350,4588,15,1227,75,North America,Apparel,Retail Store,Completed,Medium,2.3,18,0.1137,0.551,99.043,186.9,4,3,6021870,CUST-19371,False,0.0,2447.79,34.23
2032-10-26,39564.58,21686.24,17878.34,45.19,495.33,507,1766,19,512,130,Middle East,Books,Retail Store,Completed,Medium,3.7,96,0.2428,0.139,99.944,122.6,2,4,2555839,CUST-75650,True,0.28,3165.17,38.15
2032-10-27,36228.1,36543.85,-315.75,-0.87,405.75,615,3500,19,1482,74,Middle East,Electronics,Retail Store,Completed,Medium,3.4,0,0.3061,0.888,99.796,148.9,2,2,1512268,CUST-75673,False,0.0,2898.25,46.15
2032-10-28,68593.76,33170.94,35422.82,51.64,102.21,487,3682,17,1728,8,Middle East,Home & Kitchen,Direct Sales,Completed,High,1.3,-68,0.1973,0.554,99.894,151.1,0,12,5982441,CUST-16529,True,0.11,5487.5,38.88
2032-10-29,44056.55,31357.98,12698.57,28.82,113.87,435,2300,21,300,67,Middle East,Sports,Wholesale,Pending,Low,4.1,-31,0.2279,0.385,98.002,164.8,3,2,5911731,CUST-17291,True,0.07,3524.52,42.96
2032-10-30,66025.69,23228.02,42797.67,64.82,176.71,435,992,16,261,54,North America,Books,Wholesale,Cancelled,Medium,3.5,74,0.0177,0.572,98.668,130.3,0,5,5204332,CUST-76374,True,0.06,5282.06,15.54
2032-10-31,59061.81,34863.58,24198.23,40.97,165.88,745,4050,14,1551,34,Asia-Pacific,Home & Kitchen,Retail Store,Completed,Low,4.4,-48,0.1763,0.161,99.254,131.8,3,11,5985621,CUST-45453,True,0.24,4724.94,19.05
2032-11-01,84554.58,23956.01,60598.57,71.67,478.7,800,1083,10,1734,20,Middle East,Sports,Wholesale,Shipped,Medium,3.1,72,0.2431,0.078,98.617,137.4,1,7,5230331,CUST-20976,True,0.19,6764.37,47.54
2032-11-02,27808.34,29184.11,-1375.77,-4.95,396.65,524,682,18,736,8,Asia-Pacific,Home & Kitchen,Retail Store,Completed,Medium,2.7,98,0.2757,0.548,99.313,97.5,3,13,1674500,CUST-76502,True,0.09,2224.67,32.84
2032-11-03,68888.5,41575.55,27312.95,39.65,364.76,138,4215,19,468,30,North America,Apparel,Retail Store,Shipped,High,2.5,-44,0.2412,0.07,99.43,156.8,0,10,3594698,CUST-57086,True,0.09,5511.08,35.17
2032-11-04,67196.61,24713.33,42483.28,63.22,101.12,844,2740,16,1245,143,Latin America,Home & Kitchen,Wholesale,Pending,High,1.0,97,0.1766,0.661,99.247,100.0,1,5,9484930,CUST-94472,False,0.0,5375.73,35.25
2032-11-05,35399.32,17416.09,17983.23,50.8,455.67,258,2073,19,556,96,Asia-Pacific,Books,Online,Pending,Medium,1.2,-61,0.2718,0.8,98.917,158.7,2,9,9901279,CUST-73444,True,0.07,2831.95,49.8
2032-11-06,65107.0,21579.62,43527.38,66.86,415.66,750,3517,18,695,112,North America,Electronics,Retail Store,Shipped,Low,1.5,-98,0.1035,0.988,99.394,147.8,3,2,9617033,CUST-27777,False,0.0,5208.56,36.98
2032-11-07,55042.17,37954.39,17087.78,31.04,90.18,848,4214,19,1701,55,Latin America,Apparel,Retail Store,Completed,High,4.7,-52,0.046,0.769,99.561,42.8,2,8,4147687,CUST-77853,False,0.0,4403.37,39.31
